"KEY_POLICY","EXT_REFR","VALID_FROM","VALID_TO","SALES_DATE","CANCEL_DATE","PAYMENT_STATUS","COMMISSION_RANK","COMMISSION","RAW_CLAWBACK","CLAWBACK"
"261257031","PO0054263630","2024-01-25 00:00:00.000","2025-01-01 00:00:00.000","2024-01-15",,"Paid","207",751.92,0,0
"261256246","PO0054250810","2024-01-15 00:00:00.000","2025-01-01 00:00:00.000","2024-01-15",,"Paid","208",154.32,0,0
"261256964","PO0054264300","2024-01-15 00:00:00.000","2025-01-01 00:00:00.000","2024-01-15",,"Paid","209",477.36,0,0
"261256548","PO0054259950","2024-01-15 00:00:00.000","2025-01-15 00:00:00.000","2024-01-15",,"Paid","210",69.48,0,0
"261256214","PO0054254260","2024-08-01 00:00:00.000","2025-08-01 00:00:00.000","2024-01-15",,"Paid","211",368.04,0,0
"261256768","PO0054266480","2024-01-19 00:00:00.000","2025-01-19 00:00:00.000","2024-01-15",,"Paid","212",369.12,0,0
"262301864","PO0054249740","2024-02-02 00:00:00.000","2025-02-02 00:00:00.000","2024-01-15",,"Paid","213",668.88,0,0
"261257124","PO0054266110","2024-01-15 00:00:00.000","2025-01-01 00:00:00.000","2024-01-15","2024-04-16","Paid","214",488.52,325.68,325.68
"261257020","PO0054255380","2024-02-21 00:00:00.000","2025-02-21 00:00:00.000","2024-01-15",,"Paid","215",1359.6,0,0
"261256642","PO0054258240","2024-01-15 00:00:00.000","2025-01-01 00:00:00.000","2024-01-15",,"Paid","216",1091.04,0,0
"261257043","PO0054260000","2024-01-15 00:00:00.000","2025-01-15 00:00:00.000","2024-01-15",,"Paid","217",242.88,0,0
"261256686","PO0054250090","2024-01-15 00:00:00.000","2025-01-01 00:00:00.000","2024-01-15","2024-04-28","Paid","218",111,74,74
"261257029","PO0054253570","2024-01-28 00:00:00.000","2025-01-28 00:00:00.000","2024-01-15",,"Paid","219",825.84,0,0
"261272881","PO0054276020","2024-01-16 00:00:00.000","2025-01-16 00:00:00.000","2024-01-16",,"Paid","220",156.84,0,0
"261273336","PO0054281380","2024-01-16 00:00:00.000","2025-01-16 00:00:00.000","2024-01-16","2024-04-12","Paid","221",80.4,53.6,53.6
"261273839","PO0054280610","2024-01-24 00:00:00.000","2025-01-24 00:00:00.000","2024-01-16",,"Paid","222",977.64,0,0
"261272607","PO0054282660","2024-01-15 00:00:00.000","2025-01-01 00:00:00.000","2024-01-16",,"Paid","223",916.56,0,0
"261273494","PO0054275350","2024-01-16 00:00:00.000","2025-01-16 00:00:00.000","2024-01-16",,"Paid","224",317.64,0,0
"261273201","PO0054280820","2024-01-16 00:00:00.000","2025-01-01 00:00:00.000","2024-01-16",,"Paid","225",110.04,0,0
"261272745","PO0054279880","2024-01-16 00:00:00.000","2025-01-16 00:00:00.000","2024-01-16",,"Paid","226",237.84,0,0
"261273259","PO0054273090","2024-01-25 00:00:00.000","2025-01-25 00:00:00.000","2024-01-16",,"Paid","227",979.2,0,0
"261273215","PO0054276040","2024-02-05 00:00:00.000","2025-02-05 00:00:00.000","2024-01-16",,"Paid","228",760.56,0,0
"261273309","PO0054279360","2024-01-16 00:00:00.000","2025-01-16 00:00:00.000","2024-01-16",,"Paid","229",101.76,0,0
"261272908","PO0054279370","2024-01-16 00:00:00.000","2025-01-16 00:00:00.000","2024-01-16","2024-08-12","Paid","230",1119.84,373.28,373.28
"261273659","PO0054278330","2024-01-16 00:00:00.000","2025-01-01 00:00:00.000","2024-01-16",,"Paid","231",565.44,0,0
"261273181","PO0054278170","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-16",,"Paid","232",394.56,0,0
"261329463","PO0054292700","2024-01-17 00:00:00.000","2025-01-17 00:00:00.000","2024-01-17","2024-02-01","Paid","233",801.6,668,668
"261329927","PO0054298140","2024-07-03 00:00:00.000","2025-07-01 00:00:00.000","2024-01-17",,"Paid","234",281.52,0,0
"261329361","PO0054295530","2024-01-23 00:00:00.000","2025-01-01 00:00:00.000","2024-01-17",,"Paid","235",491.4,0,0
"261329827","PO0054296930","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-17",,"Paid","236",310.08,0,0
"261329785","PO0054292220","2024-01-17 00:00:00.000","2025-01-17 00:00:00.000","2024-01-17",,"Paid","237",1047.6,0,0
"261329219","PO0054305680","2024-01-25 00:00:00.000","2025-01-01 00:00:00.000","2024-01-17",,"Paid","238",724.44,0,0
"261476230","PO0054302420","2024-01-20 00:00:00.000","2025-01-01 00:00:00.000","2024-01-17",,"Paid","239",1584.6,0,0
"262243810","PO0054301220","2024-03-15 00:00:00.000","2025-03-01 00:00:00.000","2024-01-17",,"Paid","240",1038.48,0,0
"261329767","PO0054298380","2024-01-17 00:00:00.000","2025-01-01 00:00:00.000","2024-01-17",,"Paid","241",1399.32,0,0
"261329536","PO0054297280","2024-01-17 00:00:00.000","2025-01-01 00:00:00.000","2024-01-17",,"Paid","242",957.96,0,0
"261329571","PO0054294930","2024-03-10 00:00:00.000","2025-03-01 00:00:00.000","2024-01-17",,"Paid","243",725.88,0,0
"261329701","PO0054301770","2024-01-17 00:00:00.000","2025-01-01 00:00:00.000","2024-01-17",,"Paid","244",330.12,0,0
"261329221","PO0054299960","2024-01-17 00:00:00.000","2025-01-17 00:00:00.000","2024-01-17",,"Paid","245",105.96,0,0
"261329780","PO0054306750","2024-03-01 00:00:00.000","2025-03-01 00:00:00.000","2024-01-17",,"Paid","246",680.04,0,0
"261329383","PO0054301870","2024-01-17 00:00:00.000","2025-01-17 00:00:00.000","2024-01-17",,"Paid","247",698.04,0,0
"261329514","PO0054300190","2024-01-17 00:00:00.000","2025-01-17 00:00:00.000","2024-01-17",,"Paid","248",442.08,0,0
"261329243","PO0054304320","2024-02-26 00:00:00.000","2025-02-26 00:00:00.000","2024-01-17",,"Paid","249",678.96,0,0
"261329646","PO0054303960","2024-01-18 00:00:00.000","2025-01-01 00:00:00.000","2024-01-17",,"Paid","250",1730.76,0,0
"261373729","PO0054319520","2024-01-18 00:00:00.000","2025-01-01 00:00:00.000","2024-01-18",,"Paid","251",66.72,0,0
"261373366","PO0054309430","2024-01-18 00:00:00.000","2025-01-01 00:00:00.000","2024-01-18",,"Paid","252",1029.84,0,0
"261373833","PO0054324850","2024-01-18 00:00:00.000","2025-01-01 00:00:00.000","2024-01-18","2024-04-15","Paid","253",291.96,194.64,194.64
"261434248","PO0054321740","2024-02-29 00:00:00.000","2025-02-01 00:00:00.000","2024-01-18",,"Paid","254",773.16,0,0
"261373097","PO0054324130","2024-01-18 00:00:00.000","2025-01-18 00:00:00.000","2024-01-18",,"Paid","255",96.96,0,0
"261373353","PO0054323200","2024-01-21 00:00:00.000","2025-01-21 00:00:00.000","2024-01-18",,"Paid","256",413.28,0,0
"261373100","PO0054316230","2024-01-18 00:00:00.000","2025-01-18 00:00:00.000","2024-01-18",,"Paid","257",451.68,0,0
"261373028","PO0054312520","2024-01-18 00:00:00.000","2025-01-18 00:00:00.000","2024-01-18",,"Paid","258",426.84,0,0
"263029065","PO0054312430","2024-07-04 00:00:00.000","2025-07-01 00:00:00.000","2024-01-18",,"Paid","259",693.24,0,0
"261373800","PO0054313700","2024-02-12 00:00:00.000","2025-02-12 00:00:00.000","2024-01-18",,"Paid","260",214.8,0,0
"261372939","PO0054315440","2024-02-23 00:00:00.000","2025-02-23 00:00:00.000","2024-01-18",,"Paid","261",366.48,0,0
"261373715","PO0054325670","2024-01-19 00:00:00.000","2025-01-19 00:00:00.000","2024-01-18","2024-04-11","Paid","262",287.76,191.84,191.84
"261373223","PO0054323320","2024-01-25 00:00:00.000","2025-01-25 00:00:00.000","2024-01-18",,"Paid","263",230.64,0,0
"261373055","PO0054312250","2024-01-18 00:00:00.000","2025-01-01 00:00:00.000","2024-01-18",,"Paid","264",567.12,0,0
"261373088","PO0054316330","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-18",,"Paid","265",714.96,0,0
"261373453","PO0054325750","2024-02-20 00:00:00.000","2025-02-01 00:00:00.000","2024-01-18","2024-06-03","Paid","266",905.52,528.22,528.22
"261373378","PO0054323270","2024-05-01 00:00:00.000","2025-05-01 00:00:00.000","2024-01-18",,"Paid","267",479.16,0,0
"261373514","PO0054318220","2024-05-30 00:00:00.000","2025-05-01 00:00:00.000","2024-01-18",,"Paid","268",375.36,0,0
"261435100","PO0054326360","2024-01-26 00:00:00.000","2025-01-26 00:00:00.000","2024-01-18",,"Paid","269",552.12,0,0
"261435087","PO0054335620","2024-03-30 00:00:00.000","2025-03-30 00:00:00.000","2024-01-19",,"Paid","270",671.52,0,0
"261434599","PO0054330600","2024-01-19 00:00:00.000","2025-01-19 00:00:00.000","2024-01-19",,"Paid","271",686.04,0,0
"261434896","PO0054344060","2024-01-22 00:00:00.000","2025-01-22 00:00:00.000","2024-01-19",,"Paid","272",976.2,0,0
"261435231","PO0054336030","2024-01-21 00:00:00.000","2025-01-01 00:00:00.000","2024-01-19",,"Paid","273",1049.16,0,0
"261435196","PO0054330340","2024-01-19 00:00:00.000","2025-01-19 00:00:00.000","2024-01-19",,"Paid","274",90.84,0,0
"261434377","PO0054330360","2024-01-19 00:00:00.000","2025-01-19 00:00:00.000","2024-01-19",,"Paid","275",90.84,0,0
"261435269","PO0054334730","2024-01-23 00:00:00.000","2025-01-01 00:00:00.000","2024-01-19",,"Paid","276",935.88,0,0
"261434887","PO0054343110","2024-01-19 00:00:00.000","2025-01-01 00:00:00.000","2024-01-19",,"Paid","277",234.96,0,0
"261434771","PO0054332330","2024-01-19 00:00:00.000","2025-01-01 00:00:00.000","2024-01-19","2024-09-20","Paid","278",5191.68,1297.92,1297.92
"261435179","PO0054335120","2024-01-21 00:00:00.000","2025-01-01 00:00:00.000","2024-01-19","2024-01-24","Paid","279",221.76,203.28,203.28
"261434922","PO0054330090","2024-01-19 00:00:00.000","2025-01-19 00:00:00.000","2024-01-19",,"Paid","280",967.08,0,0
"261434311","PO0054334400","2024-01-18 00:00:00.000","2025-01-01 00:00:00.000","2024-01-19",,"Paid","281",450.6,0,0
"261435288","PO0054335690","2024-01-19 00:00:00.000","2025-01-19 00:00:00.000","2024-01-19",,"Paid","282",956.28,0,0
"261435267","PO0054344080","2024-01-19 00:00:00.000","2025-01-19 00:00:00.000","2024-01-19","2024-06-12","Paid","283",668.28,334.14,334.14
"261474616","PO0054347040","2024-01-20 00:00:00.000","2025-01-20 00:00:00.000","2024-01-20",,"Paid","284",393,0,0
"261475053","PO0054346700","2024-01-20 00:00:00.000","2025-01-01 00:00:00.000","2024-01-20",,"Paid","285",677.04,0,0
"261474066","PO0054348020","2024-01-20 00:00:00.000","2025-01-01 00:00:00.000","2024-01-20","2024-09-24","Paid","286",1099.2,274.8,274.8
"261474316","PO0054346590","2024-02-03 00:00:00.000","2025-02-03 00:00:00.000","2024-01-20",,"Paid","287",532.44,0,0
"261474787","PO0054346080","2024-01-20 00:00:00.000","2025-01-20 00:00:00.000","2024-01-20",,"Paid","288",437.28,0,0
"261474358","PO0054349090","2024-01-21 00:00:00.000","2025-01-01 00:00:00.000","2024-01-21","2024-02-14","Paid","289",263.64,219.7,219.7
"261474793","PO0054350760","2024-01-21 00:00:00.000","2025-01-01 00:00:00.000","2024-01-21","2024-02-10","Paid","290",484.32,403.6,403.6
"261475092","PO0054349110","2024-01-21 00:00:00.000","2025-01-01 00:00:00.000","2024-01-21",,"Paid","291",525.12,0,0
"261476246","PO0054366530","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-22",,"Paid","292",457.08,0,0
"261477347","PO0054354890","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-22",,"Paid","293",225.24,0,0
"261476052","PO0044385110","2024-01-22 10:11:13.000","2024-09-01 00:00:00.000","2024-01-22",,"Paid","294",319.68,0,0
"261477115","PO0054356550","2024-01-25 00:00:00.000","2025-01-25 00:00:00.000","2024-01-22",,"Paid","295",318.36,0,0
"261476541","PO0054366340","2024-01-26 00:00:00.000","2025-01-01 00:00:00.000","2024-01-22",,"Paid","296",297.12,0,0
"261476292","PO0054354980","2024-01-22 00:00:00.000","2025-01-01 00:00:00.000","2024-01-22",,"Paid","297",633,0,0
"261476837","PO0054370570","2024-01-31 00:00:00.000","2025-01-01 00:00:00.000","2024-01-22","2024-04-18","Paid","298",162.96,108.64,108.64
"261476261","PO0054371220","2024-01-23 00:00:00.000","2025-01-01 00:00:00.000","2024-01-22",,"Paid","299",661.92,0,0
"261476991","PO0054371000","2024-01-29 00:00:00.000","2025-01-29 00:00:00.000","2024-01-22",,"Paid","300",968.64,0,0
"261476396","PO0054372120","2024-03-01 00:00:00.000","2025-03-01 00:00:00.000","2024-01-22",,"Paid","301",1618.56,0,0
"261477081","PO0054352950","2024-01-22 00:00:00.000","2025-01-01 00:00:00.000","2024-01-22",,"Paid","302",52.44,0,0
"261477276","PO0054366550","2024-01-22 00:00:00.000","2025-01-01 00:00:00.000","2024-01-22",,"Paid","303",675.48,0,0
"261477364","PO0054360780","2024-08-22 00:00:00.000","2025-08-22 00:00:00.000","2024-01-22",,"Paid","304",535.56,0,0
"261476498","PO0054360370","2024-01-15 00:00:00.000","2025-01-15 00:00:00.000","2024-01-22",,"Paid","305",287.4,0,0
"261477216","PO0054366740","2024-01-15 00:00:00.000","2025-01-15 00:00:00.000","2024-01-22","2024-03-07","Paid","306",477.12,357.84,357.84
"261476688","PO0054356390","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-22","2024-08-05","Paid","307",722.16,300.9,300.9
"261476445","PO0054368100","2024-05-01 00:00:00.000","2025-05-01 00:00:00.000","2024-01-22",,"Paid","308",311.52,0,0
"261476628","PO0054368810","2024-03-01 00:00:00.000","2025-03-01 00:00:00.000","2024-01-22",,"Paid","309",533.88,0,0
"261476910","PO0054359680","2024-01-22 00:00:00.000","2025-01-22 00:00:00.000","2024-01-22",,"Paid","310",732.48,0,0
"261477306","PO0054363520","2024-01-23 00:00:00.000","2025-01-01 00:00:00.000","2024-01-22",,"Paid","311",501,0,0
"261584315","PO0054385610","2024-07-15 00:00:00.000","2025-07-15 00:00:00.000","2024-01-23",,"Paid","312",58.32,0,0
"261584437","PO0054387720","2024-02-13 00:00:00.000","2025-02-01 00:00:00.000","2024-01-23",,"Paid","313",569.16,0,0
"261583353","PO0054389010","2024-03-01 00:00:00.000","2025-03-01 00:00:00.000","2024-01-23","2024-09-02","Paid","314",630.12,262.55,262.55
"261584332","PO0054379570","2024-01-23 00:00:00.000","2025-01-23 00:00:00.000","2024-01-23","2024-02-28","Paid","315",923.16,769.3,769.3
"261583358","PO0054382950","2024-02-21 00:00:00.000","2025-02-01 00:00:00.000","2024-01-23",,"Paid","316",644.4,0,0
"261584275","PO0054392080","2024-01-23 00:00:00.000","2025-01-01 00:00:00.000","2024-01-23",,"Paid","317",126.12,0,0
"261584486","PO0054387650","2024-07-21 00:00:00.000","2025-07-01 00:00:00.000","2024-01-23",,"Paid","318",494.52,0,0
"261583597","PO0054388300","2024-02-27 00:00:00.000","2025-02-27 00:00:00.000","2024-01-23",,"Paid","319",521.64,0,0
"261583566","PO0054390510","2024-01-26 00:00:00.000","2025-01-01 00:00:00.000","2024-01-23",,"Paid","320",717,0,0
"261583735","PO0054381330","2024-01-23 00:00:00.000","2025-01-01 00:00:00.000","2024-01-23",,"Paid","321",384.24,0,0
"261583442","PO0054377760","2024-02-29 00:00:00.000","2025-02-28 00:00:00.000","2024-01-23",,"Paid","322",623.64,0,0
"263081702","PO0054383550","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-01-23",,"Paid","323",442.68,0,0
"261583979","PO0054377620","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-23",,"Paid","324",413.88,0,0
"261584177","PO0054387600","2024-06-12 00:00:00.000","2025-06-01 00:00:00.000","2024-01-23",,"Paid","325",316.44,0,0
"261584128","PO0054386320","2024-01-23 00:00:00.000","2025-01-01 00:00:00.000","2024-01-23",,"Paid","326",549.6,0,0
"261583658","PO0054377560","2024-01-23 00:00:00.000","2025-01-01 00:00:00.000","2024-01-23",,"Paid","327",278.76,0,0
"261688149","PO0054407280","2024-01-27 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24",,"Paid","328",374.16,0,0
"261687937","PO0054399930","2024-02-23 00:00:00.000","2025-02-01 00:00:00.000","2024-01-24",,"Paid","329",684.84,0,0
"261687658","PO0054397230","2024-01-24 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24",,"Paid","330",386.88,0,0
"261687692","PO0054409100","2024-02-29 00:00:00.000","2025-02-01 00:00:00.000","2024-01-24",,"Paid","331",1548,0,0
"261687995","PO0054402590","2024-01-26 00:00:00.000","2025-01-26 00:00:00.000","2024-01-24",,"Paid","332",342.12,0,0
"261688415","PO0054397150","2024-01-24 00:00:00.000","2025-01-24 00:00:00.000","2024-01-24","2024-01-31","Paid","333",711.24,651.97,651.97
"261688123","PO0054396390","2024-01-24 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24",,"Paid","334",1376.28,0,0
"261687672","PO0054404960","2024-07-26 00:00:00.000","2025-07-01 00:00:00.000","2024-01-24",,"Paid","335",367.56,0,0
"261688431","PO0054400990","2024-01-24 00:00:00.000","2025-01-24 00:00:00.000","2024-01-24",,"Paid","336",1478.04,0,0
"261687529","PO0054407350","2024-02-02 00:00:00.000","2025-02-01 00:00:00.000","2024-01-24",,"Paid","337",286.32,0,0
"261687577","PO0054399250","2024-02-16 00:00:00.000","2025-02-01 00:00:00.000","2024-01-24",,"Paid","338",417.24,0,0
"261688120","PO0054402880","2024-01-24 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24",,"Paid","339",145.56,0,0
"261687623","PO0054399010","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-24",,"Paid","340",318.24,0,0
"261688342","PO0054412830","2024-01-25 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24",,"Paid","341",2765.76,0,0
"261688560","PO0054408000","2024-03-01 00:00:00.000","2025-03-01 00:00:00.000","2024-01-24","2024-05-18","Paid","342",1131.48,848.61,848.61
"261688033","PO0054396560","2024-01-24 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24","2024-06-20","Paid","343",290.76,145.38,145.38
"261688563","PO0054399580","2024-01-24 00:00:00.000","2025-01-24 00:00:00.000","2024-01-24",,"Paid","344",249.6,0,0
"261687653","PO0054411100","2024-01-24 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24",,"Paid","345",156.24,0,0
"261687565","PO0054411090","2024-01-24 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24",,"Paid","346",4274.16,0,0
"261687864","PO0054411390","2024-01-27 00:00:00.000","2025-01-01 00:00:00.000","2024-01-24",,"Paid","347",529.44,0,0
"261687785","PO0054404050","2024-01-24 00:00:00.000","2025-01-24 00:00:00.000","2024-01-24",,"Paid","348",764.16,0,0
"261688471","PO0054411560","2024-02-28 00:00:00.000","2025-02-01 00:00:00.000","2024-01-24",,"Paid","349",826.2,0,0
"262022914","PO0054400960","2024-01-24 00:00:00.000","2025-01-24 00:00:00.000","2024-01-24",,"Paid","350",328.92,0,0
"261720342","PO0054421120","2024-01-25 00:00:00.000","2025-01-25 00:00:00.000","2024-01-25",,"Paid","351",262.2,0,0
"261720123","PO0052446590","2024-01-25 12:33:21.000","2024-09-01 00:00:00.000","2024-01-25",,"Paid","352",427.2,0,0
"261720797","PO0054413500","2024-01-15 00:00:00.000","2025-01-15 00:00:00.000","2024-01-25",,"Paid","353",443.76,0,0
"261720719","PO0054421780","2024-01-25 00:00:00.000","2025-01-01 00:00:00.000","2024-01-25",,"Paid","354",465.72,0,0
"261720236","PO0054419900","2024-07-01 00:00:00.000","2025-07-01 00:00:00.000","2024-01-25",,"Paid","355",985.68,0,0
"261720633","PO0054423750","2024-01-25 00:00:00.000","2025-01-01 00:00:00.000","2024-01-25",,"Paid","356",449.28,0,0
"261720896","PO0054431350","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-01-25","2024-09-14","Paid","357",295.92,197.28,197.28
"261720700","PO0054416160","2024-01-25 00:00:00.000","2025-01-01 00:00:00.000","2024-01-25",,"Paid","358",706.08,0,0
"261720630","PO0054424220","2024-02-03 00:00:00.000","2025-02-03 00:00:00.000","2024-01-25",,"Paid","359",1306.92,0,0
"261720603","PO0054432510","2024-01-25 00:00:00.000","2025-01-25 00:00:00.000","2024-01-25",,"Paid","360",300.96,0,0
"261720749","PO0054427160","2024-01-26 00:00:00.000","2025-01-01 00:00:00.000","2024-01-25",,"Paid","361",1014.48,0,0
"261720279","PO0054430260","2024-02-05 00:00:00.000","2025-02-01 00:00:00.000","2024-01-25",,"Paid","362",361.56,0,0
"261720433","PO0054416860","2024-01-25 00:00:00.000","2025-01-25 00:00:00.000","2024-01-25",,"Paid","363",975.84,0,0
"261720754","PO0054416550","2024-01-27 00:00:00.000","2025-01-01 00:00:00.000","2024-01-25",,"Paid","364",333.36,0,0
"261720901","PO0054427470","2024-03-01 00:00:00.000","2025-03-01 00:00:00.000","2024-01-25",,"Paid","365",680.88,0,0
"261720904","PO0054423910","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-25",,"Paid","366",878.52,0,0
"261755445","PO0054450900","2024-01-27 00:00:00.000","2025-01-01 00:00:00.000","2024-01-26",,"Paid","367",372.72,0,0
"261755729","PO0054438120","2024-02-01 00:00:00.000","2025-02-01 00:00:00.000","2024-01-26",,"Paid","368",573.24,0,0
"261755868","PO0054448720","2024-03-01 00:00:00.000","2025-03-01 00:00:00.000","2024-01-26",,"Paid","369",1755.72,0,0
"261755858","PO0054450190","2024-03-02 00:00:00.000","2025-03-02 00:00:00.000","2024-01-26",,"Paid","370",706.44,0,0
"261755063","PO0054438920","2024-02-28 00:00:00.000","2025-02-28 00:00:00.000","2024-01-26",,"Paid","371",1136.88,0,0
"261755802","PO0054449070","2024-01-26 00:00:00.000","2025-01-01 00:00:00.000","2024-01-26",,"Paid","372",429.12,0,0
"261755198","PO0054446140","2024-01-26 00:00:00.000","2025-01-01 00:00:00.000","2024-01-26",,"Paid","373",687.36,0,0
"261755595","PO0054436820","2024-01-26 00:00:00.000","2025-01-01 00:00:00.000","2024-01-26","2024-07-09","Paid","374",643.68,268.2,268.2
"261755696","PO0054438610","2024-01-25 00:00:00.000","2025-01-01 00:00:00.000","2024-01-26",,"Paid","375",331.8,0,0
